price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15
805000,3,2,2710,4500,1.5,0,0,4,8,1880,830,1929,2060,4500
261000,3,1.5,1810,29308,1,0,0,3,7,950,860,1983,1790,37531
347000,3,1,940,9198,1,0,0,3,7,940,0,1968,1430,8370
390000,3,2.25,1600,10240,1,0,0,3,7,1090,510,1979,1520,9394
436000,4,2.5,2640,3899,2,0,0,3,7,2640,0,2000,2460,4057
1.80E+06,5,3.25,3890,20005,1,0,0,3,10,2260,1630,1977,3450,20176
557000,3,2.5,1630,1587,3,0,0,3,8,1630,0,2004,1500,1527
135000,3,1,830,9600,1,0,0,3,7,830,0,1959,1240,9198
425000,3,2.5,1800,14036,2,0,0,3,8,1800,0,1993,2450,14025
648752,3,2.25,2060,9953,1,0,0,5,8,1070,990,1964,2340,9600
1.39E+06,4,3,4040,20001,1,0,0,3,9,2020,2020,1972,2990,20098
630100,4,2.75,1910,11356,1,0,0,5,7,1160,750,1977,1770,11357
739000,4,2.5,2800,246114,2,0,0,3,9,2800,0,1999,2750,60351
269000,3,1.5,1320,2625,2,0,0,3,7,1320,0,1986,1230,5250
250000,3,1,1220,5038,1,0,0,5,6,1220,0,1942,1140,5038
475000,5,2.75,3100,5298,2,0,0,3,7,3100,0,2007,2440,5250
290000,1,1,550,5700,1,0,0,2,6,550,0,1916,1100,4560
219000,3,1,1080,10639,1.5,0,0,3,7,1080,0,1953,1470,10600
416000,2,1,880,6650,1,0,0,5,6,880,0,1918,1250,6650
179000,2,1,720,8914,1,0,0,3,6,720,0,1949,1100,8916
302000,4,2.75,2030,9120,1,0,0,4,7,2030,0,1988,1790,7627
565000,4,2,2040,8281,2,0,1,3,7,2040,0,1961,2560,8281
281700,3,1,1570,8316,1,0,0,3,7,1070,500,1962,2030,8295
480000,2,1,1500,3420,1,0,0,3,7,1500,0,1902,2050,3420
775000,4,2.5,3180,15358,2,0,0,3,9,3180,0,1988,3020,15522
375000,3,1.75,1260,11224,1,0,0,5,7,1260,0,1947,1570,11052
345000,3,1.5,1390,13860,2,0,0,3,7,1390,0,1979,1390,11860
300000,3,3,2850,9375,1,0,0,3,8,2240,610,1977,1800,9375
364950,4,2.5,2070,2992,2,0,0,3,8,2070,0,2002,1900,2957
410000,3,3.25,2650,7819,1,0,2,4,8,1760,890,1956,2400,7727
231000,3,1.75,1220,8817,1,0,0,3,7,1220,0,1978,2000,8028
445000,3,2,1630,8702,1,0,0,3,9,1630,0,1987,2250,9890
530000,2,2.5,1785,779,2,0,0,3,7,1595,190,1975,1780,794
353500,3,2.5,1260,972,2,0,0,3,8,840,420,2008,1270,925
209950,3,1.5,1380,11130,1,0,0,3,7,1380,0,1960,1380,9200
650000,3,1.75,2330,7200,1,0,0,4,8,1320,1010,1950,1820,7200
325000,2,1,840,4239,1,0,0,3,7,840,0,1948,1120,4494
257000,3,2.25,1730,9516,1,0,0,3,8,1180,550,1978,1870,8165
337000,4,2.5,2230,5970,2,0,0,4,7,2230,0,2002,1970,4919
541000,3,2.5,1790,4038,2,0,0,3,8,1790,0,2005,1700,3365
577500,3,2.5,2280,10879,2,0,0,3,9,2280,0,1984,2400,9536
560000,3,2.5,2430,5128,1,0,1,3,8,1270,1160,1978,2510,5330
979700,5,3,3730,5500,1.5,0,0,3,7,2160,1570,1927,1890,5500
750000,5,3,2230,8560,1,0,0,3,8,1150,1080,1960,2040,8560
407500,2,1,770,2971,1,0,2,3,7,770,0,1923,1440,4000
530000,4,1.75,1814,5000,1,0,0,4,7,944,870,1951,1290,5000
235000,4,1.75,1920,9350,1,0,0,4,7,1000,920,1977,1910,8400
715000,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,1928,1400,3840
795000,5,3,2750,10000,1,0,0,4,7,1730,1020,1957,2520,10000
465000,4,2.5,1930,9653,1,0,0,4,9,1930,0,1968,2100,10454
287600,3,2.5,1950,8251,2,0,0,3,7,1950,0,1990,1540,8588
630000,6,3,2470,9328,2,0,0,3,8,2470,0,1982,2470,9454
445000,3,2.25,1630,6449,1,0,0,3,7,1310,320,1986,1620,7429
490000,4,2.25,2110,16200,1,0,0,3,8,1630,480,1978,2370,16000
565000,3,1.75,1490,5000,1,0,1,3,8,1250,240,1954,1980,5000
330000,3,2.5,1740,1844,2,0,0,3,8,1320,420,2008,1740,1789
463000,4,2.75,1900,6000,1,0,2,3,7,1300,600,1961,2230,6000
1.87E+06,5,4,4510,15175,2,0,0,3,10,4510,0,1969,3510,13500
219500,3,1,1090,6710,1.5,0,0,5,5,1090,0,1912,1170,6708
622200,3,1.75,1720,7200,1,0,0,3,7,1420,300,1959,1380,8000
474800,2,3.25,1400,1243,3,0,0,3,8,1400,0,2000,1400,1335
465000,4,2.5,2090,9702,1,0,0,5,7,1320,770,1965,1850,7200
389950,3,1.75,1580,9049,1,0,0,3,8,1580,0,1966,2100,8446
650000,4,2.5,2620,19864,2,0,0,4,8,2620,0,1984,2500,13285
395000,3,2,1500,2506,1,0,0,3,7,870,630,2003,1500,4662
304500,4,2.5,2030,5202,2,0,0,3,8,2030,0,2001,2260,5232
307000,3,1,1020,8484,1,0,0,3,6,1020,0,1949,1180,9660
485000,3,2.5,1540,7120,1,0,0,3,7,770,770,1938,1000,6638
1.56E+06,5,3,3910,16200,1,0,0,4,9,2890,1020,1960,3620,16200
650500,5,4.25,3920,11412,2,0,0,3,7,3920,0,1955,1400,9750
960000,4,2.5,3180,10105,2,0,0,4,9,3180,0,1986,2670,10355
710000,3,2.5,2330,9160,2,0,0,3,9,2330,0,1997,2460,9160
540000,3,2.5,2600,23361,1.5,1,4,3,8,2150,450,1912,1700,14700
601000,4,1.75,1950,4200,1,0,0,5,7,1040,910,1951,1450,5000
463828,5,1.75,3250,13702,1,0,2,3,8,1650,1600,1965,2620,11328
293000,4,1,1130,8308,1.5,0,0,4,6,1130,0,1944,1130,8652
597500,3,2.5,2620,4800,2,0,0,3,7,2620,0,2002,2400,4756
240000,2,1,1120,45302,1,0,2,4,5,1120,0,1932,2150,101930
284000,3,1.75,1800,23103,1,0,0,3,7,1800,0,1968,1410,18163
440000,4,1.75,2180,10200,1,0,2,3,8,2000,180,1966,2590,10445
340000,3,1.75,1960,8136,1,0,0,3,7,980,980,1948,1070,7480
363000,3,1.75,1960,8136,1,0,0,3,7,980,980,1948,1070,7480
270000,2,1,1150,3600,1,0,0,3,6,1150,0,1910,1160,4000
365000,4,2.5,2800,6820,2,0,0,4,7,2800,0,1997,2060,6820
428000,3,2,1310,2550,1,0,0,3,7,780,530,1986,1460,5100
600000,3,1.75,2340,57499,1,0,0,3,8,2340,0,1988,3260,137649
405000,3,2.5,1430,10200,1,0,0,3,7,1430,0,1960,1470,10350
339900,4,2.5,2340,9748,1,0,1,3,8,1610,730,1981,2070,8241
275000,3,1,1290,11250,1,0,0,3,7,1290,0,1956,1410,11196
361600,2,1,760,6380,1,0,0,3,6,760,0,1941,1590,6380
325000,6,2,2780,13950,2.5,0,0,4,7,2780,0,1955,2120,13950
1.05E+06,3,2,2090,4077,1.5,0,0,4,8,1530,560,1931,2010,4132
959750,4,3,3060,50002,1,0,2,4,8,2460,600,1957,2740,16181
210000,3,1,1110,7962,1,0,0,3,7,1110,0,1962,1200,8094
258000,3,2,1790,7879,1.5,0,0,3,7,1790,0,1998,1790,7879
468000,3,1.5,1830,9848,1,0,0,5,7,1830,0,1962,1830,8168
710000,4,3.5,2850,2910,2,0,2,3,8,1970,880,1905,1460,3880
268000,3,1,1420,6000,1,0,0,3,6,1420,0,1941,1480,6000
115000,2,1,790,7252,1,0,0,3,5,790,0,1930,1260,11470
500000,3,2.5,2300,4307,2,0,0,3,8,2300,0,1998,2010,4307
431000,3,2.5,2440,71002,1,0,0,4,9,2440,0,1996,3170,84000
241500,3,2,1310,7349,1,0,0,3,7,870,440,1995,1690,6580
300000,3,1,1380,12000,1,0,0,3,7,1380,0,1963,1890,22001
982000,4,2.5,2790,10289,2,0,0,3,9,2790,0,1987,2650,10126
248500,3,2.5,1360,7293,2,0,0,3,8,1360,0,1988,1540,7353
665000,4,2.5,2510,5936,2,0,0,3,9,2510,0,1998,2760,6060
1.22E+06,3,3,4560,16339,2,0,2,3,10,4040,520,2001,2620,11561
380000,2,1,780,3910,1,0,0,3,6,780,0,1918,1500,5060
220000,3,2,1410,7998,1,0,0,4,7,1410,0,1940,1780,8278
631500,4,2,2530,5650,1.5,0,0,4,8,1910,620,1910,1310,5750
386100,3,2,1270,6760,1,0,0,5,7,1270,0,1972,1550,5734
1.05E+06,4,4.5,3180,4606,2,0,3,4,9,1990,1190,1929,2110,5323
650000,2,1.75,1450,4000,1.5,0,0,4,7,1350,100,1903,1310,4000
545000,4,1.75,2040,53578,1,0,0,5,7,1160,880,1959,2040,53578
870000,4,2.5,2650,12001,2,0,0,4,9,2650,0,1984,2880,14054
380000,3,1.75,1240,8611,1,0,0,4,7,1240,0,1973,1700,8037
265000,2,1,820,8423,1,0,2,3,6,820,0,1957,1960,9140
645500,2,1,1890,5202,1.5,0,0,4,7,1890,0,1909,1670,5100
570000,3,2,1270,3090,2,0,0,5,7,1270,0,1911,1440,3090
1.20E+06,4,2.5,3350,11688,1,0,2,3,10,1760,1590,1995,4240,10804
605000,2,1,1550,3200,1.5,0,0,3,8,1550,0,1927,1800,3937
199500,3,1,920,9812,1,0,0,4,7,920,0,1962,1188,9812
445000,2,1,950,4800,1,0,0,3,6,950,0,1941,1420,5400
495000,4,1.75,2040,3570,1,0,0,4,7,1020,1020,1917,1790,4206
594000,4,1.75,1870,5200,2,0,0,4,7,1200,670,1937,1790,5000
465000,3,1.75,1720,5280,1,0,0,4,8,900,820,1943,1600,6000
160000,2,1,1020,13647,1,0,0,5,6,1020,0,1915,980,8250
340000,4,2.5,2690,6099,2,0,0,3,9,2690,0,1998,2520,6168
870000,4,2,3090,41147,1,0,0,3,7,3090,0,1990,3300,34280
249000,3,1.5,1070,5150,1,0,0,4,6,1070,0,1940,1020,4800
500000,4,2.25,2050,7201,2,0,0,3,8,2050,0,1994,1970,7350
220000,3,1.5,1660,15600,2,0,0,3,7,1660,0,1981,1660,14400
368500,5,1.75,2810,9360,1,0,0,4,7,1520,1290,1965,1770,9360
439950,4,2.25,2460,14600,1,0,0,4,8,1720,740,1977,2460,14600
179900,3,1.75,1230,12000,1,0,0,3,6,1230,0,1970,1550,12000
490000,4,2.5,2360,4367,2,0,0,3,8,2360,0,2003,2360,4868
425000,4,1.75,1730,11890,1,0,0,2,7,980,750,1955,2100,12325
533300,4,2.5,2770,21806,2,0,0,3,9,2770,0,1991,2500,21656
447500,4,2,1770,3332,2,0,0,3,7,1630,140,1924,1640,4000
768000,5,2.75,3030,13640,2,0,0,4,8,3030,0,1980,2500,13225
285000,3,1.75,2380,6000,1.5,0,0,3,7,1320,1060,1935,1290,6000
336900,3,1.75,1780,120661,1,0,0,4,6,1780,0,1979,1440,25000
415000,4,1.5,1540,7886,2,0,0,3,7,1540,0,1967,1550,7396
500000,3,2.25,1580,4379,2,0,0,4,8,1580,0,1994,1770,4187
337000,4,2.5,3200,5772,2,0,0,3,8,3200,0,2003,3010,5772
419950,4,2.5,2220,6800,2,0,0,3,7,2220,0,2002,2220,5303
290000,4,2.75,2240,8162,2,0,0,5,7,1380,860,1946,1550,8163
349950,2,1.75,1640,4176,1,0,0,4,7,1040,600,1948,1460,5200
330000,3,1.5,1170,4950,1,0,0,4,7,1170,0,1960,1570,7700
965000,4,2.25,3160,34560,1,0,0,4,10,3160,0,1981,3530,38045
515000,3,2.5,2100,7851,2,0,0,3,8,2100,0,1986,2100,8187
665000,4,2.5,2600,17388,2,0,0,3,9,2600,0,1996,2950,11553
265000,3,1.75,1630,5999,1.5,0,0,4,7,1630,0,1985,1540,7500
545400,3,2,2850,19200,1,0,3,3,8,2340,510,2004,2860,18240
350000,4,3,2560,5606,2,0,0,3,9,2560,0,2004,2667,7334
260000,2,1.5,980,1296,2,0,0,3,7,840,140,2001,1100,1228
2.51E+06,3,3.25,5480,57990,2,1,4,3,11,5480,0,1991,2500,22954
355000,3,2,2160,8091,1.5,0,0,3,8,2160,0,2000,2190,8297
879000,3,3,3030,5156,1.5,0,0,4,9,2080,950,1929,1910,5720
833000,4,3.5,3560,7178,2,0,3,3,10,2590,970,2006,3290,6978
261590,2,1,760,6407,1,0,0,3,6,760,0,1943,1050,8580
512500,3,3,2260,2400,2,0,0,3,7,2260,0,1909,1320,2790
600000,2,1.75,1560,3200,1,0,0,5,7,880,680,1946,2060,4940
417500,5,3,2270,6664,1,0,0,3,7,1340,930,1995,1870,6187
970000,5,3,3480,15185,2,0,0,4,8,3480,0,1964,3030,14257
316000,3,2.25,1900,7479,2,0,0,4,7,1900,0,1992,1520,6559
397500,4,3,2350,9952,1,0,0,3,9,1650,700,1989,2440,9100
1.35E+06,3,2.5,2390,5500,1,0,3,3,9,1700,690,1952,2700,5500
840000,4,2.5,3730,9847,2,0,0,3,10,3730,0,1997,3490,10219
270000,2,1,1780,81021,1,0,3,4,9,1780,0,1954,1780,26723
312900,4,2.5,1630,4473,2,0,0,3,7,1630,0,2003,1830,5082
325000,2,1,1130,6908,1.5,0,0,3,6,1130,0,1945,1150,6908
680000,3,1.75,2140,3584,1,0,0,3,7,1070,1070,1952,1620,4000
763000,4,2.5,3220,7873,2,0,0,3,10,3220,0,1994,2610,8023
375000,1,1,800,533610,1.5,0,0,5,5,800,0,1950,1790,216057
475000,3,2.5,1800,3300,2,0,0,3,7,1690,110,2004,1570,4097
219000,2,2.5,809,940,2,0,0,3,7,809,0,2003,1260,4240
415000,3,2.25,1820,9694,1,0,0,3,7,1240,580,1977,1820,9694
90000,2,1,580,7500,1,0,0,3,5,580,0,1943,1700,11250
220000,2,1,580,7500,1,0,0,3,5,580,0,1943,1700,11250
616000,3,2,2900,5650,1,0,2,3,8,1520,1380,1959,1810,6250
269500,2,1,1140,74052,1,0,0,4,6,1140,0,1968,1730,43560
395350,2,1,1060,5754,1,0,0,4,6,1060,0,1917,1460,7200
770000,4,3,2320,7200,1,0,0,3,7,1260,1060,1943,1760,7200
840000,4,2.5,3450,43216,2,0,0,3,9,3450,0,2000,3030,50481
428950,2,1,1760,4441,1,0,0,3,8,1310,450,1950,1350,5748
800000,4,3.75,3370,6766,2,0,0,3,9,3370,0,2005,3530,6766
401000,4,1,1940,5753,1.5,0,0,3,7,1940,0,1947,2170,6075
303697,4,2,2520,7334,1,0,0,3,7,1600,920,1955,2040,7937
355000,3,1,1360,8968,1,0,0,3,7,1360,0,1956,1490,7355
350000,2,1,800,5040,1,0,0,3,6,800,0,1960,1020,5040
754999,4,2.5,3010,9323,2,0,0,3,10,3010,0,1992,2840,8413
982218,3,1.75,2340,5500,2,0,2,3,9,2340,0,1988,2830,5500
406500,3,2,1780,8621,1,0,0,3,8,1780,0,1992,2470,8542
1.65E+06,4,3.25,4200,210394,2,0,0,4,10,4200,0,1993,2370,184694
565000,2,1.75,1720,3000,1,0,0,5,7,860,860,1925,1360,4500
160000,2,1,830,4500,1,0,0,3,6,830,0,1920,1092,5350
220000,3,1,1090,6320,1,0,0,3,6,890,200,1954,1460,7080
1.28E+06,5,4.25,5040,9466,2,0,0,3,11,5040,0,2004,4300,9417
970000,5,2.75,3500,5040,2,0,2,3,9,2950,550,1927,1450,5040
115000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,1070,6250
124000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,1070,6250
157000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,1070,6250
183000,3,1,870,5200,1,0,0,5,6,870,0,1969,870,5200
527000,4,2.5,2830,6163,2,0,0,3,9,2830,0,2000,2730,6202
407193,4,2,1880,14653,2,0,0,3,8,1880,0,1978,1750,14858
970000,4,2.75,3600,5040,2,0,0,3,9,2610,990,2004,1590,5040
535000,4,2.5,2340,5600,2,0,0,3,7,2340,0,1921,1310,5600
245000,3,2,2040,13125,1,0,0,3,6,810,1230,1910,1460,10582
337000,3,1.75,1310,12750,1,0,0,3,7,1310,0,1993,1790,13500
630000,3,2,1470,6000,1,0,0,3,8,1090,380,1950,1880,7799
320000,3,1.75,1370,9900,1,0,0,4,7,1370,0,1983,1490,9600
228500,3,1,1080,7486,1.5,0,0,3,6,990,90,1942,1170,7800
293000,3,2.5,1990,7577,2,0,0,3,7,1990,0,1990,1900,7152
447000,3,1,1310,7000,1,0,0,4,7,1310,0,1958,1280,7300
226500,3,1.75,1640,10762,1,0,0,3,7,1130,510,1988,1680,10259
436000,3,2.25,1770,8000,1,0,0,4,7,1350,420,1976,1850,7875
451000,3,2.5,2050,4876,2,0,0,3,8,2050,0,2005,2320,4065
315000,3,1,1170,62290,2,0,0,3,5,1170,0,1986,1810,42173
450000,2,1,1340,7250,1,0,0,4,7,1340,0,1951,1450,7026
635000,3,1.5,2240,5300,1,0,0,5,7,1120,1120,1955,1740,7110
292500,2,1,880,17743,1,0,0,4,5,880,0,1951,1217,13000
329900,3,2.5,2170,4905,2,0,0,3,8,2170,0,2004,2300,4935
531000,2,1.5,1260,6660,1.5,0,0,4,7,1260,0,1926,2140,4770
725000,3,1.75,1880,13300,1,0,0,3,7,1380,500,1967,3550,10883
355300,3,2.5,1620,7410,1,0,0,5,7,1620,0,1955,1450,8121
280000,3,2.5,1610,10022,2,0,0,3,7,1610,0,1996,1820,10017
1.10E+06,4,2.75,3330,9143,2,0,0,4,10,3330,0,1995,2390,9143
605004,4,2,1370,4000,2,0,0,3,9,1370,0,1951,2010,5720
260000,2,1,690,6000,1,0,0,3,6,690,0,1949,840,3030
748000,4,2.5,3170,4979,2,0,0,4,7,2570,600,1925,2060,5000
776000,2,2,1990,6180,1,0,0,4,7,1010,980,1941,1470,5150
425000,4,1,1080,6095,1.5,0,0,4,6,1080,0,1924,1200,5060
230000,4,1,1870,14703,1.5,0,0,3,6,1090,780,1928,1650,6045
418000,3,1.75,1670,12075,1,0,0,3,7,1370,300,1958,1800,12123
440000,4,2.5,2800,28254,2,0,0,3,9,2800,0,2001,2530,4694
858450,5,2.75,3460,7977,2,0,0,3,9,3460,0,2011,3390,6630
390000,3,2,1930,12443,1,0,0,3,7,1930,0,1969,1400,12183
957000,4,3,2370,3836,2,0,0,3,9,1750,620,1969,1690,4698
507000,3,1,1180,6000,1,0,0,3,7,1180,0,1950,1680,6000
575000,2,1,1320,4750,1.5,0,0,4,7,1320,0,1928,1360,2873
700000,3,1.75,1350,4000,1.5,0,0,4,7,1350,0,1925,1880,4000
239950,2,1.5,1068,1452,2,0,0,3,7,1068,0,1990,1078,1357
253000,3,1,1580,8240,1,0,0,4,7,1040,540,1978,1480,9200
540000,4,1,1690,3417,1.5,0,0,3,7,1690,0,1907,1970,4800
1.55E+06,3,4,5120,4600,3,0,2,3,11,4490,630,2008,2510,5918
805000,4,2.5,3960,38615,2,0,0,3,10,3960,0,2000,3290,43560
920000,4,3.25,2420,4000,1.5,0,0,5,9,1870,550,1911,1810,4000
496600,3,2.5,1910,5562,2,0,0,3,8,1910,0,1988,1940,4647
246000,3,2.25,1440,10500,1,0,0,3,8,1130,310,1983,1510,8125
350000,5,3,2320,8400,1,0,0,3,7,1510,810,1963,1200,4800
585000,3,2,1670,4572,1.5,0,0,3,8,1670,0,1931,1480,4890
450000,3,1.75,1390,11700,1,0,0,4,7,1390,0,1966,1060,8686
746000,3,2.5,2620,8950,2,0,0,3,9,2620,0,1992,2850,8809
598555,3,2.5,3040,7880,2,0,0,3,9,3040,0,2004,3040,7880
820000,3,2.5,2990,10711,1,1,4,3,9,1560,1430,1976,2870,11476
266500,3,2.25,1740,5460,1,0,0,3,7,1210,530,1998,1740,7500
370000,2,1,2360,105850,1,0,2,2,6,1180,1180,1947,2640,386812
625000,3,2.75,2240,3600,2.5,0,0,3,7,1650,590,1901,1716,3120
243500,4,2,1610,6200,1,0,0,4,7,1610,0,1979,1610,7500
340000,2,1,700,5829,1,0,0,3,6,700,0,1945,1160,6700
559950,5,3,2730,9519,1,0,0,3,8,1670,1060,2014,1150,9519
315000,3,2.75,1780,15114,1,0,0,3,7,1080,700,1980,1792,10155
753000,3,2.5,3070,223463,2,0,0,3,9,3070,0,2003,3640,223463
800000,3,3,2060,3200,2,0,0,3,8,2060,0,1907,1760,2669
550000,3,2.25,1360,5111,1.5,0,0,5,7,1360,0,1934,1900,5111
465000,3,2,1430,14250,1,0,0,3,7,1430,0,1953,1530,11475
465000,3,2.25,1840,5752,2,0,0,3,7,1840,0,2003,1670,2462
710000,4,2.25,2000,8068,2,0,0,5,8,2000,0,1976,2080,7837
505000,3,2.5,1820,11012,2,0,0,3,8,1820,0,1988,1860,7767
690000,3,1.75,2330,16300,2,0,0,3,9,2330,0,1964,2330,16300
217500,2,2,1070,8400,1,0,0,4,7,1070,0,1980,1430,8190
500000,2,1,930,3750,1,0,0,4,7,930,0,1909,1740,4300
325000,2,2,1040,5796,1,0,2,4,6,1040,0,1921,2300,5796
500000,4,2.25,1960,12436,2,0,0,3,8,1960,0,1984,1960,12436
721500,3,3.25,2970,234788,2,0,3,3,9,2040,930,1991,2970,220413
924000,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,1932,2860,5000
2.01E+06,6,4.5,3810,28176,1,0,4,5,10,3810,0,1969,3810,26400
345000,2,1.5,830,1034,2,0,0,3,8,830,0,2009,1130,2534
825000,4,3.5,3920,11086,2,0,0,3,10,3920,0,1999,3740,10880
560000,3,2,2870,95396,1,0,0,4,9,1350,1520,1980,2870,102366
599000,3,2,2560,14680,1,0,0,3,8,1330,1230,1987,2390,13848
211000,3,1.5,1350,7620,1,0,0,5,6,1350,0,1941,1350,7620
425000,4,2.25,1240,21190,1,0,0,3,8,910,330,1974,1760,8200
750000,4,2.75,3210,8520,1,0,2,4,7,1810,1400,1976,2450,7360
479000,3,2.5,1690,3322,2,0,0,3,7,1690,0,2003,1650,3446
612500,4,2.5,2550,10623,2,0,0,3,9,2550,0,1992,2750,8100
605000,5,1.75,3240,34510,2,0,0,4,7,2690,550,1963,2650,28250
1.36E+06,4,2.5,3560,8960,2,0,0,3,10,3560,0,2001,1660,7680
389900,3,2.5,2160,59241,1,0,0,3,7,2160,0,2007,2290,125017
710000,4,2.5,3060,5000,2,0,0,3,9,3060,0,2006,2870,5548
295000,3,2.5,1690,8564,2,0,0,4,7,1690,0,1992,1690,7532
275250,3,2.25,1520,7199,2,0,0,4,7,1520,0,1992,1410,6751
250000,4,2.5,2040,5770,2,0,0,3,7,2040,0,1994,1570,6753
709000,3,2,2360,18000,1,0,0,4,8,2180,180,1951,2600,17300
399500,4,1.75,1360,4840,1.5,0,0,4,7,1360,0,1928,1320,4840
225000,3,2.5,2000,9202,2,0,0,4,7,2000,0,1992,1750,7827
500000,3,2.5,1650,4648,2,0,0,3,8,1650,0,2001,1800,5637
364900,3,3,2500,8304,2,0,0,3,8,2500,0,1997,2290,7855
356000,3,1.5,1140,7500,1,0,0,3,7,1140,0,1976,1380,7500
616750,3,1.5,2140,47743,1.5,0,0,3,9,2140,0,1978,1060,6016
755000,3,2.75,2870,6600,2,0,2,3,8,2870,0,1984,2570,7925
327500,2,1,830,8183,1,0,0,5,6,830,0,1950,1180,8184
605000,3,2.25,1960,10139,2,0,0,3,8,1960,0,1984,2080,9753
179950,4,1.5,1130,5200,1,0,0,3,6,1130,0,1968,1140,5200
633000,5,2.75,3630,30570,2,0,0,3,11,3630,0,2000,3620,41965
349950,4,2,1764,15600,1,0,0,5,7,1764,0,1942,1490,22387
1.08E+06,3,2.75,2770,5800,1,0,0,4,8,1650,1120,1959,2340,5800
425000,3,2.5,2650,12247,2,0,0,3,9,2650,0,2002,2920,8965
990000,3,2.75,2500,6350,2,0,0,5,9,2370,130,1979,2090,5454
410000,3,1,2710,19000,2,0,3,4,7,2710,0,1950,2150,19000
590000,3,2.25,2490,8800,2,0,0,4,8,2490,0,1975,2690,10000
242000,3,1.75,1500,7560,1,0,0,3,7,1500,0,1979,1500,7560
775000,3,2,1160,13747,1,0,0,5,5,580,580,1931,2961,16320
680000,4,1.5,1880,6200,1,0,2,5,8,1440,440,1954,2070,6500
217000,3,2.5,1340,4200,2,0,0,3,7,1340,0,2002,990,4520
395000,3,2.5,1960,3953,2,0,0,3,8,1960,0,1999,1690,3593
572500,3,2.25,2030,9791,1,0,0,4,8,1500,530,1984,2030,11031
559900,5,3,2200,6380,1,0,0,3,7,1440,760,1987,1960,5800
845000,3,2,2540,4750,1.5,0,0,5,9,1840,700,1930,2190,4750
241000,3,2,1520,7131,1,0,0,3,8,1520,0,1993,1890,7379
1.33E+06,3,2.25,2360,5504,2,0,0,4,8,2080,280,1913,2840,5470
475000,3,1.75,1340,2805,1.5,0,0,3,7,1340,0,1919,1650,2805
575000,2,1.5,1400,5810,2,0,0,3,7,1400,0,1940,1470,3920
455000,4,2.75,3030,117378,1,0,0,4,8,1680,1350,1959,2060,110957
839000,3,2.5,3200,203425,1,0,0,3,10,3200,0,2000,3200,203425
475000,4,1.5,1580,10260,1,0,0,4,7,1030,550,1955,1520,7000
600000,2,1,2120,6897,1,0,0,4,7,1060,1060,1923,1900,4462
515000,2,1,1640,5200,1,0,0,4,7,1040,600,1937,1780,5040
425000,3,2.25,1890,8400,1,0,0,3,8,1520,370,1977,1830,7980
565000,4,2,1710,3875,1.5,0,0,4,7,1710,0,1907,1710,3812
498000,2,2,1140,8282,1,0,0,3,6,1140,0,1924,1650,9000
739000,4,3,2720,3800,2,0,0,5,8,1800,920,1919,1940,4001
355000,2,1.75,1650,4000,1,0,0,4,7,950,700,1947,1060,4110
263000,3,1.75,1790,7485,1,0,0,4,8,1330,460,1979,1970,8097
375000,4,1.75,1680,6834,1.5,0,0,3,7,1680,0,1948,950,7425
322000,3,1.75,2200,12231,1,0,0,4,7,1250,950,1964,2200,9825
325000,2,1,830,5100,1,0,0,3,6,830,0,1941,1050,5100
290000,2,1,770,4800,1,0,0,3,7,770,0,1943,1390,4800
809950,4,2.5,3280,6181,2,0,0,3,10,3280,0,2001,3110,7570
969500,3,3.25,2080,3025,2,0,2,4,8,1220,860,1984,2680,6518
665000,4,2.5,2790,43091,2,0,0,4,9,2790,0,1989,2750,35290
635000,5,3.5,4150,13232,2,0,0,3,11,4150,0,2006,3840,15121
272450,3,2.25,1780,7332,2,0,0,3,7,1780,0,1987,1510,7625
427000,4,1.75,1460,9750,1,0,0,4,7,1460,0,1967,1820,9840
261500,3,1,1410,8174,1,0,0,3,8,1410,0,1958,1500,8058
488800,4,2.25,2170,9665,1,0,0,4,8,1300,870,1976,2170,12054
340000,2,1,690,5200,1,0,0,3,6,690,0,1918,1380,5700
398950,4,3,3000,10297,2,0,0,3,8,3000,0,2003,2520,8366
217000,3,1,870,5200,1,0,0,5,6,870,0,1969,1020,5200
799000,4,2.5,3170,94855,1,0,0,4,9,1910,1260,1978,2590,65340
160000,4,1,1540,7350,1,0,0,4,6,770,770,1969,910,8000
447000,3,1,1270,8800,1,0,0,3,7,1270,0,1968,1560,8250
765000,3,1.75,2190,6450,1,0,0,3,8,1480,710,1957,2190,6450
1.32E+06,4,3.5,4410,36200,2,0,0,3,11,4410,0,1989,4760,35860
445000,4,2.5,2790,8111,2,0,0,3,9,2480,310,2004,2550,7634
310000,3,1,1510,6000,1,0,0,3,8,1170,340,1953,1125,6000
380000,2,1.75,1800,7191,1,0,3,4,7,990,810,1952,1940,7400
325000,4,1,2410,6975,1,0,0,3,7,1510,900,1957,1880,6255
345000,4,2.75,2250,7412,1,0,0,4,8,1480,770,1975,2070,7632
300000,3,1,950,4760,1.5,0,0,3,6,950,0,1929,1080,4760
530000,4,1.75,2860,48351,1,0,0,3,8,1710,1150,1978,2460,43560
