WERKS,SCENARIO,KTOKK,VSTATU,VPATD,EKORG,EKGRP,TOTGRQTY,TOTIRQTY,NODLGR,NODLIR,DIFGRIRD,DIFGRIRV,STATUS
ML01,2,2,1,30,1,B,74,70,149,134,4,1642,1
ML01,2,2,1,60,1,B,72,69,180,169,3,346,1
ML01,2,2,1,60,1,B,109,93,173,152,16,10454,0
ML01,2,2,1,60,1,B,96,84,93,81,12,4237,0
ML01,2,2,1,60,1,B,83,76,54,36,7,2675,0
ML01,2,2,1,60,1,B,184,162,123,107,22,2476,0
ML01,2,2,1,90,1,B,176,153,108,97,23,7305,0
ML01,2,2,1,90,1,B,134,130,89,78,4,2769,1
ML01,2,2,1,90,1,B,181,161,48,29,20,2623,0
ML01,2,2,1,90,1,B,68,60,248,220,8,1731,0
ML01,2,1,1,30,1,C,71,70,71,50,1,790,1
ML01,2,1,1,30,1,C,164,154,144,119,10,5621,0
ML01,2,1,1,30,1,C,76,70,264,239,6,5932,0
ML01,2,1,1,30,1,C,154,136,93,65,18,11538,0
ML01,2,1,1,30,1,C,134,129,144,123,5,1990,1
ML01,2,1,1,60,1,C,126,111,41,30,15,6012,0
ML01,2,1,1,60,1,C,157,143,79,63,14,4876,0
ML01,2,1,1,60,1,C,193,187,54,43,6,2180,1
ML01,2,1,1,60,1,C,156,133,255,226,23,13645,0
ML01,2,1,1,90,1,C,60,53,105,82,7,8727,0
ML01,2,1,1,90,1,C,198,172,124,103,26,6235,0
ML01,2,1,1,90,1,C,180,153,117,95,27,14332,0
ML01,2,1,1,30,1,C,199,173,80,64,26,3332,0
ML01,2,1,1,30,1,C,54,48,250,225,6,9919,0
ML01,2,1,1,30,1,C,110,96,193,163,14,8821,0
ML01,2,1,1,30,1,C,157,138,95,78,19,6234,0
ML01,2,1,1,60,1,C,100,86,150,138,14,6870,0
ML01,2,1,1,60,1,C,139,132,207,182,7,2452,1
ML01,2,1,1,90,1,C,52,49,256,240,3,1309,1
ML01,2,1,1,90,1,C,72,65,210,187,7,5780,0
ML01,2,1,1,90,1,C,68,67,108,95,1,789,1
ML01,2,2,1,30,1,C,105,92,218,205,13,7949,0
ML01,2,2,1,30,1,C,139,131,195,179,8,5610,0
ML01,2,2,1,30,1,C,96,88,85,69,8,7670,0
ML01,2,2,1,60,1,C,154,142,102,77,12,951,0
ML01,2,2,1,60,1,C,140,127,87,66,13,4265,0
ML01,2,2,1,60,1,C,158,147,124,105,11,5439,0
ML01,2,2,1,60,1,C,96,87,42,28,9,2243,0
ML01,2,2,1,90,1,C,175,156,175,154,19,7147,0
ML01,2,2,1,90,1,C,157,135,174,162,22,5564,0
ML01,2,2,1,90,1,C,195,189,121,101,6,594,1
ML01,2,2,1,90,1,C,198,188,14,3,10,2758,1
ML01,2,2,1,30,1,C,176,165,55,35,11,2169,0
ML01,2,2,1,30,1,C,52,51,59,42,1,1061,1
ML01,2,2,1,30,1,C,113,104,163,146,9,796,0
ML01,2,2,1,30,1,C,76,65,226,216,11,13571,0
ML01,2,2,1,60,1,C,144,130,22,11,14,4696,0
ML01,2,2,1,60,1,C,69,66,31,18,3,1882,1
ML01,2,2,1,60,1,C,150,138,89,59,12,1205,0
ML01,2,2,1,60,1,C,67,62,211,187,5,1303,0
ML01,2,2,1,90,1,C,145,123,128,102,22,7177,0
ML01,2,2,1,90,1,C,60,55,66,44,5,5996,0
ML01,2,2,1,90,1,C,184,175,102,86,9,3196,0
ML01,2,2,1,90,1,C,101,100,36,16,1,860,1
ML01,2,2,1,90,1,C,72,70,248,232,2,1296,1
ML01,2,1,1,30,1,A,149,139,74,47,10,1179,1
ML01,2,1,1,30,1,A,126,123,141,127,3,1458,1
ML01,2,1,1,30,1,A,85,72,172,143,13,9969,0
ML01,2,1,1,60,1,A,150,140,66,48,10,2427,1
ML01,2,1,1,60,1,A,142,135,170,156,7,828,1
ML01,2,1,1,60,1,A,91,90,252,224,1,262,1
ML01,2,1,1,90,1,A,65,57,22,6,8,1711,0
ML01,2,1,1,90,1,A,66,58,131,101,8,6302,0
ML01,2,1,1,90,1,A,194,173,42,23,21,5272,0
ML01,2,1,1,90,1,A,200,174,15,3,26,11463,0
ML01,2,1,1,90,1,A,155,150,248,236,5,426,1
ML01,2,1,1,30,1,A,149,143,130,109,6,1091,1
ML01,2,1,1,30,1,A,136,120,197,169,16,4464,0
ML01,2,1,1,30,1,A,127,114,177,163,13,9153,0
ML01,2,1,1,30,1,A,97,96,143,124,1,997,1
ML01,2,1,1,30,1,A,136,116,120,91,20,7276,0
ML01,2,1,1,60,1,A,57,50,101,86,7,5649,0
ML01,2,1,1,60,1,A,160,147,55,40,13,1078,0
ML01,2,1,1,60,1,A,124,113,22,4,11,6761,0
ML01,2,1,1,90,1,A,54,49,41,26,5,5926,0
ML01,2,1,1,90,1,A,123,119,249,230,4,3154,0
ML01,2,1,1,90,1,A,57,52,169,145,5,3551,0
ML01,2,1,1,90,1,A,55,53,89,75,2,1416,1
ML01,2,2,1,30,1,A,72,66,171,146,6,1608,0
ML01,2,2,1,30,1,A,74,70,203,187,4,541,1
ML01,2,2,1,30,1,A,177,170,150,136,7,2271,1
ML01,2,2,1,30,1,A,139,131,200,175,8,5391,0
ML01,2,2,1,60,1,A,87,77,216,203,10,6862,0
ML01,2,2,1,60,1,A,123,106,109,97,17,9181,0
ML01,2,2,1,60,1,A,51,48,247,227,3,4709,0
ML01,2,2,1,60,1,A,198,168,53,41,30,3395,0
ML01,2,2,1,60,1,A,144,141,114,85,3,429,1
ML01,2,2,1,90,1,A,72,63,189,173,9,12381,0
ML01,2,2,1,90,1,A,99,94,64,51,5,4321,0
ML01,2,2,1,30,1,A,144,124,34,24,20,778,0
ML01,2,2,1,30,1,A,82,74,84,66,8,3427,0
ML01,2,2,1,30,1,A,118,109,227,212,9,5556,0
ML01,2,2,1,30,1,A,80,76,112,90,4,2881,1
ML01,2,2,1,30,1,A,150,147,185,166,3,1723,1
ML01,2,2,1,60,1,A,190,181,234,217,9,2787,1
ML01,2,2,1,60,1,A,87,74,247,223,13,10071,0
ML01,2,2,1,60,1,A,101,91,217,192,10,7481,0
ML01,2,2,1,90,1,A,172,170,227,205,2,612,1
ML01,2,2,1,90,1,A,57,48,59,34,9,4678,0
ML01,2,2,1,90,1,A,134,123,92,75,11,3832,0
ML01,2,2,1,90,1,A,183,172,196,177,11,4089,0
ML01,2,1,1,30,1,B,68,60,215,193,8,2576,0
ML01,2,1,1,30,1,B,191,172,220,196,19,2057,0
ML01,2,1,1,30,1,B,172,160,70,53,12,4607,0
ML01,2,1,1,30,1,B,132,124,169,155,8,1698,1
ML01,2,1,1,60,1,B,59,54,215,193,5,5628,0
ML01,2,1,1,60,1,B,189,172,156,144,17,6930,0
ML01,2,1,1,60,1,B,115,102,230,209,13,8603,0
ML01,2,1,1,90,1,B,72,64,102,87,8,10161,0
ML01,2,1,1,90,1,B,89,77,107,97,12,8435,0
ML01,2,1,1,90,1,B,70,62,80,69,8,5410,0
ML01,2,1,1,90,1,B,90,77,201,182,13,8813,0
ML01,2,1,1,30,1,B,134,133,80,69,1,234,1
ML01,2,1,1,30,1,B,130,112,225,206,18,9600,0
ML01,2,1,1,30,1,B,197,169,62,32,28,8322,0
ML01,2,1,1,30,1,B,78,72,105,76,6,2595,0
ML01,2,1,1,30,1,B,117,99,105,83,18,14600,0
ML01,2,1,1,60,1,B,182,155,137,126,27,13263,0
ML01,2,1,1,60,1,B,66,59,64,41,7,3200,0
ML01,2,1,1,60,1,B,51,49,252,235,2,866,1
ML01,2,1,1,60,1,B,148,132,174,152,16,9091,0
ML01,2,1,1,90,1,B,101,93,85,64,8,903,1
ML01,2,1,1,90,1,B,96,82,118,103,14,12014,0
ML01,2,1,1,90,1,B,77,75,102,90,2,1622,1
ML01,2,1,1,90,1,B,116,104,150,139,12,9320,0
ML01,2,2,1,30,1,B,105,98,53,26,7,3753,0
ML01,2,2,1,30,1,B,190,179,176,150,11,5096,0
ML01,2,2,1,30,1,B,148,141,256,242,7,3065,0
ML01,2,2,1,60,1,B,121,120,32,2,1,350,1
ML01,2,2,1,60,1,B,73,67,157,147,6,3556,0
ML01,2,2,1,60,1,B,67,57,140,130,10,5037,0
ML01,2,2,1,60,1,B,73,63,69,39,10,11136,0
ML01,2,2,1,90,1,B,119,104,196,175,15,2114,0
ML01,2,2,1,90,1,B,154,143,142,129,11,6012,0
ML01,2,2,1,90,1,B,67,63,55,36,4,3701,0
ML01,2,2,1,30,1,B,95,87,69,54,8,3453,0
ML01,2,2,1,30,1,B,107,100,61,36,7,5491,0
ML01,2,2,1,30,1,B,69,61,37,8,8,10459,0
ML01,2,2,1,30,1,B,124,122,146,126,2,277,1
ML01,2,2,1,30,1,B,61,58,266,238,3,4514,0
ML01,2,2,1,60,1,B,134,118,86,71,16,3539,0
ML01,2,2,1,60,1,B,88,81,260,232,7,6730,0
ML01,2,2,1,90,1,B,52,48,95,82,4,5115,0
ML01,2,2,1,90,1,B,133,129,133,118,4,1382,1
ML01,2,2,1,90,1,B,109,97,111,87,12,1862,0
ML01,2,2,1,90,1,B,139,135,74,58,4,2623,1
ML01,2,2,1,90,1,B,50,47,182,171,3,1900,1
ML01,2,1,1,30,1,C,139,138,196,185,1,414,1
ML01,2,1,1,30,1,C,51,48,229,207,3,3277,0
ML01,2,1,1,30,1,C,144,135,228,215,9,927,1
ML01,2,1,1,30,1,C,124,117,128,118,7,2972,1
ML01,2,1,1,60,1,C,92,89,47,20,3,368,1
ML01,2,1,1,60,1,C,136,122,166,150,14,7771,0
ML01,2,1,1,60,1,C,196,192,111,92,4,1759,1
ML01,2,1,1,60,1,C,97,85,174,147,12,7828,0
ML01,2,1,1,60,1,C,91,81,28,8,10,2860,0
ML01,2,1,1,90,1,C,154,136,118,107,18,8486,0
ML01,2,1,1,90,1,C,62,55,211,186,7,9076,0
ML01,2,1,1,90,1,C,50,44,36,7,6,9796,0
ML01,2,1,1,30,1,C,112,96,183,173,16,9637,0
ML01,2,1,1,30,1,C,173,152,176,150,21,8886,0
ML01,2,1,1,30,1,C,83,76,235,205,7,1185,0
ML01,2,1,1,30,1,C,58,53,200,189,5,1323,0
ML01,2,1,1,60,1,C,55,53,99,77,2,480,1
ML01,2,1,1,60,1,C,105,102,161,150,3,338,1
ML01,2,1,1,60,1,C,167,160,46,27,7,2586,1
ML01,2,1,1,60,1,C,186,158,214,191,28,11971,0
ML01,2,1,1,90,1,C,143,126,144,125,17,7872,0
ML01,2,1,1,90,1,C,83,73,187,169,10,1890,0
ML01,2,1,1,90,1,C,101,89,61,46,12,4031,0
ML01,2,1,1,90,1,C,95,91,210,194,4,977,1
ML01,2,2,1,30,1,C,51,43,88,72,8,6867,0
ML01,2,2,1,30,1,C,151,142,215,187,9,1224,1
ML01,2,2,1,30,1,C,154,142,224,209,12,7547,0
ML01,2,2,1,60,1,C,158,136,84,72,22,8924,0
ML01,2,2,1,60,1,C,152,137,150,125,15,1855,0
ML01,2,2,1,60,1,C,113,101,136,121,12,8932,0
ML01,2,2,1,90,1,C,170,148,168,153,22,1631,0
ML01,2,2,1,90,1,C,197,183,87,77,14,3072,0
ML01,2,2,1,90,1,C,126,125,124,95,1,699,1
ML01,2,2,1,90,1,C,103,102,267,242,1,404,1
ML01,2,2,1,90,1,C,166,148,122,97,18,5610,0
ML01,2,2,1,30,1,C,78,76,151,135,2,413,1
ML01,2,2,1,30,1,C,58,56,211,188,2,2057,1
ML01,2,2,1,30,1,C,171,156,34,21,15,3627,0
ML01,2,2,1,30,1,C,163,145,153,129,18,1250,0
ML01,2,2,1,30,1,C,143,133,37,23,10,1107,1
ML01,2,2,1,60,1,C,51,49,57,44,2,916,1
ML01,2,2,1,60,1,C,168,143,212,186,25,6921,0
ML01,2,2,1,60,1,C,186,166,32,6,20,8832,0
ML01,2,2,1,60,1,C,171,169,134,116,2,228,1
ML01,2,2,1,90,1,C,105,104,250,223,1,672,1
ML01,2,2,1,90,1,C,190,169,162,133,21,10088,0
ML01,2,2,1,90,1,C,191,166,111,100,25,2806,0
ML01,2,1,1,30,1,A,127,112,205,180,15,6992,0
ML01,2,1,1,30,1,A,143,134,149,121,9,4484,0
ML01,2,1,1,30,1,A,73,66,158,132,7,2411,0
ML01,2,1,1,30,1,A,185,183,246,227,2,286,1
ML01,2,1,1,60,1,A,51,49,192,164,2,1195,1
ML01,2,1,1,60,1,A,111,109,241,219,2,1104,1
ML01,2,1,1,90,1,A,73,64,117,104,9,5336,0
ML01,2,1,1,90,1,A,52,50,58,37,2,3240,0
ML01,2,1,1,30,1,A,52,48,219,196,4,4608,0
ML01,2,1,1,30,1,A,183,165,138,122,18,2557,0
ML01,2,1,1,60,1,A,195,187,169,156,8,3276,0
ML01,2,1,1,60,1,A,101,95,207,188,6,1364,1
ML01,2,1,1,60,1,A,189,172,235,218,17,6275,0
ML01,2,1,1,90,1,A,141,130,32,13,11,2684,1
ML01,2,1,1,90,1,A,67,58,48,34,9,5592,0
ML01,2,1,1,90,1,A,73,68,157,136,5,2503,1
ML01,2,1,1,90,1,A,121,109,117,87,12,1291,0
ML01,2,1,1,90,1,A,157,154,104,78,3,1676,1
ML01,2,2,1,30,1,A,91,86,244,230,5,4474,0
ML01,2,2,1,30,1,A,123,106,91,71,17,10217,0
ML01,2,2,1,30,1,A,51,47,62,49,4,7700,0
ML01,2,2,1,60,1,A,89,88,146,129,1,40,1
ML01,2,2,1,60,1,A,157,154,83,72,3,250,1
ML01,2,2,1,60,1,A,88,85,72,46,3,1999,1
ML01,2,2,1,60,1,A,79,70,267,241,9,10603,0
ML01,2,2,1,60,1,A,91,77,216,192,14,9123,0
ML01,2,2,1,90,1,A,58,52,98,68,6,1624,0
ML01,2,2,1,90,1,A,82,75,78,59,7,5692,0
ML01,2,2,1,90,1,A,76,71,210,191,5,4825,0
ML01,2,2,1,90,1,A,76,71,206,196,5,3085,0
ML01,2,2,1,90,1,A,193,185,194,183,8,3429,0
ML01,2,2,1,30,1,A,106,104,83,57,2,730,1
ML01,2,2,1,30,1,A,148,136,137,120,12,5955,0
ML01,2,2,1,30,1,A,190,179,190,179,11,1208,1
ML01,2,2,1,30,1,A,149,128,228,210,21,5619,0
ML01,2,2,1,60,1,A,145,129,78,63,16,6632,0
ML01,2,2,1,60,1,A,101,93,178,163,8,3847,0
ML01,2,2,1,60,1,A,120,106,104,77,14,11366,0
ML01,2,2,1,90,1,A,131,124,215,194,7,299,1
ML01,2,2,1,90,1,A,108,92,47,25,16,7668,0
ML01,2,2,1,90,1,A,77,76,242,219,1,1004,1
ML01,2,2,1,90,1,A,116,108,156,144,8,4040,0
ML01,2,2,1,90,1,A,63,60,253,225,3,4443,0
ML01,2,1,1,30,1,B,61,60,208,191,1,605,1
ML01,2,1,1,30,1,B,158,139,178,164,19,11926,0
ML01,2,1,1,60,1,B,137,123,28,16,14,2156,0
ML01,2,1,1,60,1,B,154,136,193,165,18,6603,0
ML01,2,1,1,60,1,B,121,108,200,170,13,1843,0
ML01,2,1,1,90,1,B,132,114,30,12,18,5905,0
ML01,2,1,1,90,1,B,160,142,198,183,18,3757,0
ML01,2,1,1,90,1,B,175,149,228,203,26,7313,0
ML01,2,1,1,90,1,B,144,130,77,66,14,2961,0
ML01,2,1,1,90,1,B,173,163,245,223,10,4589,0
ML01,2,1,1,30,1,B,157,155,233,213,2,534,1
ML01,2,1,1,30,1,B,191,166,22,3,25,4777,0
ML01,2,1,1,30,1,B,69,61,193,173,8,3685,0
ML01,2,1,1,60,1,B,84,82,114,95,2,960,1
ML01,2,1,1,60,1,B,187,168,151,128,19,2088,0
ML01,2,1,1,60,1,B,166,153,142,125,13,7663,0
ML01,2,1,1,60,1,B,65,62,14,1,3,578,1
ML01,2,1,1,60,1,B,159,146,84,67,13,6347,0
ML01,2,1,1,90,1,B,57,53,48,22,4,3719,0
ML01,2,1,1,90,1,B,142,133,160,139,9,5618,0
ML01,2,1,1,90,1,B,94,87,153,134,7,4133,0
ML01,2,1,1,90,1,B,89,81,58,47,8,8146,0
ML01,2,2,1,30,1,B,80,68,171,155,12,7575,0
ML01,2,2,1,30,1,B,118,101,179,149,17,4796,0
ML01,2,2,1,30,1,B,195,193,72,43,2,509,1
ML01,2,2,1,30,1,B,157,138,246,218,19,5503,0
ML01,2,2,1,60,1,B,108,105,48,38,3,194,1
ML01,2,2,1,60,1,B,155,149,173,148,6,543,1
ML01,2,2,1,60,1,B,113,101,65,50,12,10421,0
ML01,2,2,1,90,1,B,156,134,46,33,22,5162,0
ML01,2,2,1,90,1,B,171,157,143,125,14,6333,0
ML01,2,2,1,90,1,B,186,162,158,144,24,3840,0
ML01,2,2,1,90,1,B,124,108,145,128,16,2246,0
ML01,2,2,1,90,1,B,85,77,155,135,8,3451,0
ML01,2,2,1,30,1,B,92,89,222,197,3,577,1
ML01,2,2,1,30,1,B,68,64,178,166,4,3991,0
ML01,2,2,1,30,1,B,186,162,141,121,24,2737,0
ML01,2,2,1,30,1,B,149,143,170,156,6,2218,1
ML01,2,2,1,60,1,B,156,150,155,134,6,2454,1
ML01,2,2,1,60,1,B,154,131,233,218,23,4046,0
ML01,2,2,1,60,1,B,71,70,64,43,1,986,1
ML01,2,2,1,60,1,B,65,62,245,216,3,4192,0
ML01,2,2,1,90,1,B,168,155,49,23,13,4055,0
ML01,2,2,1,90,1,B,55,53,215,195,2,2037,1
ML01,2,2,1,90,1,B,113,101,69,51,12,3942,0
ML01,2,2,1,90,1,B,97,88,190,176,9,8004,0
ML01,2,1,1,30,1,C,146,126,64,51,20,6521,0
ML01,2,1,1,30,1,C,57,54,40,10,3,3698,0
ML01,2,1,1,30,1,C,57,53,91,70,4,4255,0
ML01,2,1,1,30,1,C,185,181,164,144,4,762,1
ML01,2,1,1,30,1,C,60,56,43,15,4,2235,1
ML01,2,1,1,60,1,C,92,79,24,4,13,8492,0
ML01,2,1,1,60,1,C,79,78,212,186,1,373,1
ML01,2,1,1,60,1,C,96,88,23,8,8,3201,0
ML01,2,1,1,60,1,C,98,83,40,18,15,14131,0
ML01,2,1,1,60,1,C,157,144,24,13,13,4976,0
ML01,2,1,1,90,1,C,80,70,191,173,10,7237,0
ML01,2,1,1,90,1,C,139,133,58,47,6,2214,1
ML01,2,1,1,90,1,C,161,151,236,221,10,2949,1
ML01,2,1,1,30,1,C,64,56,92,73,8,1537,0
ML01,2,1,1,30,1,C,50,49,28,17,1,747,1
ML01,2,1,1,30,1,C,78,76,38,28,2,573,1
ML01,2,1,1,30,1,C,73,66,181,160,7,7839,0
ML01,2,1,1,30,1,C,111,110,139,117,1,460,1
ML01,2,1,1,60,1,C,67,61,141,125,6,1370,1
ML01,2,1,1,60,1,C,154,145,184,154,9,3404,0
ML01,2,1,1,60,1,C,167,144,76,49,23,9413,0
ML01,2,1,1,60,1,C,55,51,76,49,4,2604,1
ML01,2,1,1,60,1,C,130,129,166,139,1,235,1
ML01,2,1,1,90,1,C,100,85,179,157,15,11989,0
ML01,2,1,1,90,1,C,95,93,124,102,2,631,1
ML01,2,1,1,90,1,C,54,50,44,20,4,4405,0
ML01,2,1,1,90,1,C,122,115,239,212,7,3556,0
ML01,2,2,1,30,1,C,69,62,154,143,7,8536,0
ML01,2,2,1,30,1,C,171,162,246,224,9,4763,0
ML01,2,2,1,30,1,C,68,60,65,49,8,9238,0
ML01,2,2,1,60,1,C,69,63,25,8,6,1574,0
ML01,2,2,1,60,1,C,189,161,210,181,28,9545,0
ML01,2,2,1,60,1,C,170,163,204,185,7,637,1
ML01,2,2,1,60,1,C,62,59,234,208,3,3846,0
ML01,2,2,1,60,1,C,78,69,191,178,9,1878,0
ML01,2,2,1,90,1,C,141,125,172,153,16,7668,0
ML01,2,2,1,90,1,C,77,72,236,216,5,723,1
ML01,2,2,1,30,1,C,177,168,190,179,9,493,1
ML01,2,2,1,30,1,C,161,138,82,68,23,6071,0
ML01,2,2,1,30,1,C,92,91,60,33,1,841,1
ML01,2,2,1,30,1,C,103,101,242,228,2,1610,1
ML01,2,2,1,30,1,C,88,84,73,59,4,3602,0
ML01,2,2,1,60,1,C,102,90,98,75,12,1776,0
ML01,2,2,1,60,1,C,178,167,236,212,11,4341,0
ML01,2,2,1,60,1,C,197,195,257,227,2,427,1
ML01,2,2,1,60,1,C,90,80,164,135,10,10484,0
ML01,2,2,1,60,1,C,195,187,33,23,8,486,1
ML01,2,2,1,90,1,C,152,150,154,130,2,559,1
ML01,2,2,1,90,1,C,107,100,131,109,7,4218,0
ML01,2,2,1,90,1,C,121,113,204,193,8,914,1
ML01,2,2,1,90,1,C,196,176,52,25,20,2972,0
ML02,2,1,1,30,1,A,102,87,206,176,15,2235,0
ML02,2,1,1,30,1,A,60,53,115,92,7,10198,0
ML02,2,1,1,30,1,A,128,120,254,232,8,2486,1
ML02,2,1,1,30,1,A,141,134,80,65,7,2325,1
ML02,2,1,1,30,1,A,187,161,127,114,26,9524,0
ML02,2,1,1,60,1,A,167,152,123,97,15,2228,1
ML02,2,1,1,60,1,A,137,134,46,33,3,868,1
ML02,2,1,1,60,1,A,128,118,108,83,10,2299,0
ML02,2,1,1,60,1,A,103,88,144,116,15,11949,0
ML02,2,1,1,60,1,A,72,70,88,67,2,346,1
ML02,2,1,1,90,1,A,177,175,210,188,2,787,1
ML02,2,1,1,90,1,A,71,61,31,7,10,4945,0
ML02,2,1,1,90,1,A,85,78,74,47,7,3564,0
ML02,2,1,1,90,1,A,156,137,194,170,19,10779,0
ML02,2,1,1,30,1,A,160,158,194,182,2,465,1
ML02,2,1,1,30,1,A,108,107,29,16,1,306,1
ML02,2,1,1,30,1,A,118,105,222,201,13,9833,0
ML02,2,1,1,30,1,A,163,145,239,224,18,1770,0
ML02,2,1,1,60,1,A,65,59,103,84,6,194,0
ML02,2,1,1,60,1,A,53,50,137,122,3,3248,0
ML02,2,1,1,60,1,A,85,81,38,20,4,3567,0
ML02,2,1,1,90,1,A,195,170,139,111,25,10123,0
ML02,2,1,1,90,1,A,131,119,260,240,12,6568,0
ML02,2,2,1,30,1,A,108,97,218,196,11,7038,0
ML02,2,2,1,30,1,A,155,149,121,111,6,1839,1
ML02,2,2,1,30,1,A,66,59,166,148,7,6678,0
ML02,2,2,1,30,1,A,55,49,45,27,6,8348,0
ML02,2,2,1,60,1,A,143,130,110,82,13,5364,0
ML02,2,2,1,60,1,A,116,106,241,223,10,4678,0
ML02,2,2,1,60,1,A,53,47,229,206,6,8599,0
ML02,2,2,1,60,1,A,140,134,197,170,6,2672,1
ML02,2,2,1,60,1,A,188,177,253,234,11,4794,0
ML02,2,2,1,90,1,A,193,185,154,143,8,2856,1
ML02,2,2,1,90,1,A,172,163,247,228,9,2175,1
ML02,2,2,1,90,1,A,150,132,179,149,18,2754,0
ML02,2,2,1,90,1,A,153,148,216,199,5,2073,1
ML02,2,2,1,90,1,A,176,157,147,125,19,10508,0
ML02,2,2,1,30,1,A,97,95,202,174,2,232,1
ML02,2,2,1,30,1,A,171,156,25,12,15,8721,0
ML02,2,2,1,30,1,A,81,79,30,16,2,647,1
ML02,2,2,1,30,1,A,155,138,55,41,17,8320,0
ML02,2,2,1,60,1,A,86,83,35,21,3,1472,1
ML02,2,2,1,60,1,A,94,84,203,176,10,4737,0
ML02,2,2,1,60,1,A,106,90,48,18,16,2569,0
ML02,2,2,1,60,1,A,115,109,266,240,6,2963,1
ML02,2,2,1,60,1,A,73,72,146,122,1,892,1
ML02,2,2,1,90,1,A,137,127,78,53,10,4613,0
ML02,2,2,1,90,1,A,176,153,158,139,23,2090,0
ML02,2,2,1,90,1,A,118,109,226,213,9,1424,0
ML02,2,2,1,90,1,A,143,123,48,35,20,9150,0
ML02,2,1,2,30,1,B,150,140,27,10,10,1900,1
ML02,2,1,1,30,1,B,182,157,205,192,25,4779,0
ML02,2,1,1,30,1,B,174,171,170,156,3,1032,1
ML02,2,1,1,60,1,B,85,83,194,184,2,678,1
ML02,2,1,1,60,1,B,109,96,152,140,13,3304,0
ML02,2,1,1,60,1,B,108,98,39,22,10,2688,0
ML02,2,1,2,60,1,B,165,145,255,236,20,3267,1
ML02,2,1,1,60,1,B,87,86,145,133,1,379,1
ML02,2,1,2,90,1,B,130,113,99,71,17,1713,1
ML02,2,1,1,90,1,B,172,170,88,77,2,574,1
ML02,2,1,2,90,1,B,191,166,151,139,25,3747,1
ML02,2,1,1,90,1,B,62,58,198,179,4,1039,1
ML02,2,1,2,90,1,B,163,143,147,129,20,3168,1
ML02,2,1,2,30,1,B,138,128,70,43,10,5275,1
ML02,2,1,1,30,1,B,97,83,101,83,14,8539,0
ML02,2,1,1,30,1,B,141,125,176,162,16,10557,0
ML02,2,1,1,60,1,B,160,152,158,137,8,910,1
ML02,2,1,1,60,1,B,110,102,198,183,8,5480,0
ML02,2,1,2,60,1,B,150,146,221,198,4,2018,1
ML02,2,1,1,90,1,B,59,54,41,16,5,3220,0
ML02,2,1,1,90,1,B,190,163,197,176,27,10072,0
ML02,2,1,1,90,1,B,96,85,214,203,11,2742,0
ML02,2,1,1,90,1,B,55,50,100,86,5,1231,0
ML02,2,2,1,30,1,B,123,105,148,124,18,3512,0
ML02,2,2,1,30,1,B,200,180,114,95,20,5473,0
ML02,2,2,2,30,1,B,147,137,266,237,10,3284,1
ML02,2,2,1,30,1,B,157,146,202,191,11,1251,1
ML02,2,2,1,60,1,B,190,165,95,85,25,6158,0
ML02,2,2,2,60,1,B,78,72,187,163,6,3665,1
ML02,2,2,1,60,1,B,103,99,21,1,4,3313,0
ML02,2,2,1,60,1,B,195,172,140,119,23,4437,0
ML02,2,2,1,90,1,B,59,52,162,134,7,3436,0
ML02,2,2,1,90,1,B,126,121,103,89,5,3008,0
ML02,2,2,1,90,1,B,133,130,241,219,3,770,1
ML02,2,2,1,90,1,B,199,193,105,85,6,474,1
ML02,2,2,2,30,1,B,109,104,31,16,5,1674,1
ML02,2,2,2,30,1,B,94,92,242,226,2,248,1
ML02,2,2,2,30,1,B,193,191,52,32,2,585,1
ML02,2,2,1,30,1,B,63,55,258,241,8,11003,0
ML02,2,2,1,30,1,B,183,167,126,99,16,5846,0
ML02,2,2,1,60,1,B,176,153,245,235,23,5053,0
ML02,2,2,1,60,1,B,100,98,174,144,2,1652,1
ML02,2,2,1,60,1,B,182,164,126,113,18,3306,0
ML02,2,2,1,60,1,B,175,173,32,13,2,684,1
ML02,2,2,1,90,1,B,154,131,153,134,23,5780,0
ML02,2,2,2,90,1,B,98,85,88,77,13,10939,1
ML02,2,2,1,90,1,B,80,68,236,214,12,12579,0
ML02,2,2,1,90,1,B,181,170,102,73,11,2810,1
ML02,2,2,2,90,1,B,165,158,196,170,7,1645,1
ML02,2,1,1,30,1,C,69,59,84,65,10,13123,0
ML02,2,1,1,30,1,C,143,137,235,221,6,2581,1
ML02,2,1,1,30,1,C,149,134,40,26,15,3861,0
ML02,2,1,1,60,1,C,118,105,207,192,13,5608,0
ML02,2,1,1,60,1,C,194,177,191,171,17,1841,0
ML02,2,1,2,60,1,C,96,86,182,153,10,3742,1
ML02,2,1,1,90,1,C,142,122,119,100,20,5958,0
ML02,2,1,1,90,1,C,155,138,260,233,17,1144,0
ML02,2,1,1,90,1,C,78,74,107,78,4,2158,1
ML02,2,1,1,90,1,C,167,147,209,197,20,11232,0
ML02,2,1,1,30,1,C,134,131,173,154,3,1086,1
ML02,2,1,1,30,1,C,74,66,146,128,8,1196,0
ML02,2,1,1,30,1,C,85,78,77,60,7,4843,0
ML02,2,1,1,30,1,C,191,189,115,105,2,628,1
ML02,2,1,1,60,1,C,132,114,93,64,18,8032,0
ML02,2,1,1,60,1,C,139,138,37,22,1,526,1
ML02,2,1,1,60,1,C,128,114,93,75,14,9209,0
ML02,2,1,1,90,1,C,154,132,163,142,22,9071,0
